uik;okrug;tik;voters;turnout_pct;candidates_with_pct
2210;Жигулевский;Пестравская;118;96.61;Гусейнов: 4.4%, Гутник: 3.5%, Пухаев: 0.0%, Трифонов: 90.3%, Усов: 1.8%
2211;Жигулевский;Пестравская;553;98.19;Гусейнов: 1.5%, Гутник: 1.1%, Пухаев: 2.0%, Трифонов: 95.0%, Усов: 0.4%
2212;Жигулевский;Пестравская;592;93.07;Гусейнов: 2.7%, Гутник: 3.5%, Пухаев: 7.6%, Трифонов: 81.5%, Усов: 3.8%
2213;Жигулевский;Пестравская;654;95.87;Гусейнов: 0.3%, Гутник: 2.5%, Пухаев: 1.9%, Трифонов: 91.7%, Усов: 3.2%
2214;Жигулевский;Пестравская;313;96.49;Гусейнов: 1.0%, Гутник: 0.7%, Пухаев: 1.0%, Трифонов: 95.7%, Усов: 1.7%
2215;Жигулевский;Пестравская;285;98.25;Гусейнов: 0.0%, Гутник: 1.4%, Пухаев: 1.4%, Трифонов: 93.9%, Усов: 3.2%
2216;Жигулевский;Пестравская;352;96.02;Гусейнов: 3.2%, Гутник: 0.0%, Пухаев: 2.7%, Трифонов: 90.2%, Усов: 3.0%
2217;Жигулевский;Пестравская;620;96.94;Гусейнов: 2.5%, Гутник: 0.5%, Пухаев: 2.5%, Трифонов: 91.0%, Усов: 2.8%
2218;Жигулевский;Пестравская;449;96.21;Гусейнов: 1.4%, Гутник: 0.9%, Пухаев: 1.2%, Трифонов: 90.0%, Усов: 4.6%
2219;Жигулевский;Пестравская;535;97.20;Гусейнов: 1.1%, Гутник: 1.7%, Пухаев: 2.9%, Трифонов: 92.1%, Усов: 2.1%
2220;Жигулевский;Пестравская;793;95.96;Гусейнов: 1.6%, Гутник: 0.5%, Пухаев: 1.3%, Трифонов: 95.1%, Усов: 1.4%
2221;Жигулевский;Пестравская;966;95.24;Гусейнов: 1.2%, Гутник: 0.5%, Пухаев: 1.6%, Трифонов: 94.1%, Усов: 1.6%
2222;Жигулевский;Пестравская;841;95.60;Гусейнов: 1.1%, Гутник: 3.1%, Пухаев: 2.4%, Трифонов: 90.3%, Усов: 2.0%
2223;Жигулевский;Пестравская;256;95.70;Гусейнов: 1.2%, Гутник: 1.2%, Пухаев: 2.5%, Трифонов: 90.2%, Усов: 4.5%
2224;Жигулевский;Пестравская;373;96.78;Гусейнов: 2.5%, Гутник: 0.0%, Пухаев: 7.5%, Трифонов: 90.0%, Усов: 0.0%
2401;Жигулевский;Приволжская;110;96.36;Гусейнов: 0.9%, Гутник: 0.9%, Пухаев: 0.9%, Трифонов: 96.2%, Усов: 0.9%
2402;Жигулевский;Приволжская;1012;96.34;Гусейнов: 0.4%, Гутник: 0.2%, Пухаев: 0.8%, Трифонов: 94.0%, Усов: 4.5%
2403;Жигулевский;Приволжская;1572;98.28;Гусейнов: 0.3%, Гутник: 0.4%, Пухаев: 0.5%, Трифонов: 94.0%, Усов: 4.7%
2404;Жигулевский;Приволжская;648;96.91;Гусейнов: 3.0%, Гутник: 1.1%, Пухаев: 1.1%, Трифонов: 94.1%, Усов: 0.6%
2405;Жигулевский;Приволжская;138;98.55;Гусейнов: 1.5%, Гутник: 1.5%, Пухаев: 0.7%, Трифонов: 94.8%, Усов: 1.5%
2406;Жигулевский;Приволжская;114;98.25;Гусейнов: 0.9%, Гутник: 0.9%, Пухаев: 1.8%, Трифонов: 94.6%, Усов: 1.8%
2407;Жигулевский;Приволжская;117;98.29;Гусейнов: 0.9%, Гутник: 0.0%, Пухаев: 0.0%, Трифонов: 96.5%, Усов: 2.6%
2408;Жигулевский;Приволжская;66;98.48;Гусейнов: 0.0%, Гутник: 0.0%, Пухаев: 1.5%, Трифонов: 95.4%, Усов: 3.1%
2409;Жигулевский;Приволжская;350;94.00;Гусейнов: 1.5%, Гутник: 0.9%, Пухаев: 0.3%, Трифонов: 94.8%, Усов: 1.5%
2410;Жигулевский;Приволжская;872;97.02;Гусейнов: 1.1%, Гутник: 0.8%, Пухаев: 0.6%, Трифонов: 94.0%, Усов: 3.5%
2411;Жигулевский;Приволжская;441;96.83;Гусейнов: 1.2%, Гутник: 1.2%, Пухаев: 0.9%, Трифонов: 93.9%, Усов: 2.8%
2412;Жигулевский;Приволжская;407;97.79;Гусейнов: 1.0%, Гутник: 1.3%, Пухаев: 0.2%, Трифонов: 95.0%, Усов: 2.5%
2413;Жигулевский;Приволжская;503;96.82;Гусейнов: 1.2%, Гутник: 1.4%, Пухаев: 1.0%, Трифонов: 94.2%, Усов: 2.0%
2414;Жигулевский;Приволжская;905;97.90;Гусейнов: 1.4%, Гутник: 1.1%, Пухаев: 1.2%, Трифонов: 95.0%, Усов: 1.2%
2415;Жигулевский;Приволжская;263;97.72;Гусейнов: 1.6%, Гутник: 0.8%, Пухаев: 1.6%, Трифонов: 94.9%, Усов: 1.2%
2416;Жигулевский;Приволжская;918;98.15;Гусейнов: 0.7%, Гутник: 0.9%, Пухаев: 0.6%, Трифонов: 94.5%, Усов: 2.9%
2417;Жигулевский;Приволжская;254;98.03;Гусейнов: 0.0%, Гутник: 0.8%, Пухаев: 1.2%, Трифонов: 95.2%, Усов: 2.8%
2418;Жигулевский;Приволжская;56;98.21;Гусейнов: 1.8%, Гутник: 1.8%, Пухаев: 1.8%, Трифонов: 94.5%, Усов: 0.0%
2419;Жигулевский;Приволжская;1877;95.74;Гусейнов: 0.4%, Гутник: 0.5%, Пухаев: 0.8%, Трифонов: 95.0%, Усов: 3.4%
2420;Жигулевский;Приволжская;597;95.48;Гусейнов: 0.3%, Гутник: 0.5%, Пухаев: 0.3%, Трифонов: 91.0%, Усов: 3.5%
2421;Жигулевский;Приволжская;1670;95.99;Гусейнов: 0.5%, Гутник: 1.1%, Пухаев: 0.6%, Трифонов: 92.9%, Усов: 2.7%
2422;Жигулевский;Приволжская;467;97.86;Гусейнов: 0.2%, Гутник: 0.0%, Пухаев: 0.2%, Трифонов: 95.2%, Усов: 4.4%
2423;Жигулевский;Приволжская;483;98.14;Гусейнов: 0.6%, Гутник: 0.6%, Пухаев: 0.6%, Трифонов: 94.1%, Усов: 4.0%
2424;Жигулевский;Приволжская;215;95.35;Гусейнов: 1.5%, Гутник: 2.4%, Пухаев: 1.0%, Трифонов: 94.2%, Усов: 1.0%
2425;Жигулевский;Приволжская;121;95.87;Гусейнов: 1.7%, Гутник: 0.9%, Пухаев: 0.9%, Трифонов: 94.8%, Усов: 1.7%
2426;Жигулевский;Приволжская;107;94.39;Гусейнов: 0.0%, Гутник: 0.0%, Пухаев: 0.0%, Трифонов: 100.0%, Усов: 0.0%
2427;Жигулевский;Приволжская;463;97.41;Гусейнов: 0.9%, Гутник: 0.4%, Пухаев: 0.2%, Трифонов: 92.7%, Усов: 4.4%
2428;Жигулевский;Приволжская;63;98.41;Гусейнов: 0.0%, Гутник: 1.6%, Пухаев: 0.0%, Трифонов: 95.2%, Усов: 3.2%
2429;Жигулевский;Приволжская;230;97.83;Гусейнов: 1.3%, Гутник: 1.8%, Пухаев: 0.9%, Трифонов: 93.8%, Усов: 2.2%
3501;Жигулевский;Ставропольская-162;1328;53.01;Гусейнов: 12.6%, Гутник: 12.4%, Пухаев: 7.4%, Трифонов: 36.4%, Усов: 22.7%
3502;Жигулевский;Ставропольская-162;536;84.51;Гусейнов: 3.1%, Гутник: 3.1%, Пухаев: 4.6%, Трифонов: 79.5%, Усов: 8.0%
3503;Жигулевский;Ставропольская-162;758;84.43;Гусейнов: 3.9%, Гутник: 3.1%, Пухаев: 3.1%, Трифонов: 81.2%, Усов: 7.5%
3504;Жигулевский;Ставропольская-162;1990;56.43;Гусейнов: 9.8%, Гутник: 3.8%, Пухаев: 6.2%, Трифонов: 67.8%, Усов: 8.6%
3505;Жигулевский;Ставропольская-162;804;50.50;Гусейнов: 7.1%, Гутник: 6.7%, Пухаев: 4.7%, Трифонов: 69.0%, Усов: 11.3%
3506;Жигулевский;Ставропольская-162;1128;56.74;Гусейнов: 14.5%, Гутник: 11.2%, Пухаев: 6.1%, Трифонов: 41.7%, Усов: 18.1%
3510;Жигулевский;Ставропольская-162;1954;83.47;Гусейнов: 2.3%, Гутник: 2.0%, Пухаев: 2.5%, Трифонов: 88.0%, Усов: 4.5%
3511;Жигулевский;Ставропольская-162;1849;84.05;Гусейнов: 4.4%, Гутник: 3.6%, Пухаев: 3.0%, Трифонов: 79.7%, Усов: 8.2%
3512;Жигулевский;Ставропольская-162;1045;65.17;Гусейнов: 9.3%, Гутник: 11.5%, Пухаев: 7.5%, Трифонов: 50.4%, Усов: 15.6%
3513;Жигулевский;Ставропольская-162;509;49.71;Гусейнов: 10.7%, Гутник: 15.8%, Пухаев: 4.0%, Трифонов: 39.5%, Усов: 20.2%
3521;Жигулевский;Ставропольская-162;301;69.44;Гусейнов: 4.8%, Гутник: 1.4%, Пухаев: 2.4%, Трифонов: 75.6%, Усов: 15.8%
3530;Жигулевский;Ставропольская-162;428;83.88;Гусейнов: 4.5%, Гутник: 0.6%, Пухаев: 1.9%, Трифонов: 89.4%, Усов: 3.3%
3531;Жигулевский;Ставропольская-162;1278;82.71;Гусейнов: 3.8%, Гутник: 6.6%, Пухаев: 3.8%, Трифонов: 74.4%, Усов: 10.6%
3538;Жигулевский;Ставропольская-162;1348;77.08;Гусейнов: 5.6%, Гутник: 5.0%, Пухаев: 4.8%, Трифонов: 75.1%, Усов: 7.7%
3539;Жигулевский;Ставропольская-162;1254;83.01;Гусейнов: 6.2%, Гутник: 3.2%, Пухаев: 2.9%, Трифонов: 76.4%, Усов: 7.4%
3540;Жигулевский;Ставропольская-162;2232;75.72;Гусейнов: 5.2%, Гутник: 1.1%, Пухаев: 7.2%, Трифонов: 78.0%, Усов: 8.3%
3541;Жигулевский;Ставропольская-162;2291;73.33;Гусейнов: 3.9%, Гутник: 4.3%, Пухаев: 5.1%, Трифонов: 74.5%, Усов: 10.8%
3542;Жигулевский;Ставропольская-162;2238;78.06;Гусейнов: 6.1%, Гутник: 4.2%, Пухаев: 4.9%, Трифонов: 72.9%, Усов: 9.0%
3544;Жигулевский;Ставропольская-162;2049;71.16;Гусейнов: 9.0%, Гутник: 1.6%, Пухаев: 8.8%, Трифонов: 68.7%, Усов: 10.8%
3547;Жигулевский;Ставропольская-162;1925;76.83;Гусейнов: 7.9%, Гутник: 1.8%, Пухаев: 2.8%, Трифонов: 72.8%, Усов: 13.7%
3601;Жигулевский;Сызранская;1071;83.10;Гусейнов: 1.9%, Гутник: 2.4%, Пухаев: 2.9%, Трифонов: 82.7%, Усов: 9.2%
3602;Жигулевский;Сызранская;767;92.31;Гусейнов: 3.0%, Гутник: 0.7%, Пухаев: 2.3%, Трифонов: 82.5%, Усов: 10.6%
3603;Жигулевский;Сызранская;1406;86.63;Гусейнов: 1.1%, Гутник: 2.3%, Пухаев: 3.5%, Трифонов: 82.0%, Усов: 10.8%
3605;Жигулевский;Сызранская;221;95.02;Гусейнов: 0.5%, Гутник: 0.0%, Пухаев: 1.9%, Трифонов: 86.2%, Усов: 10.5%
3606;Жигулевский;Сызранская;484;96.28;Гусейнов: 2.6%, Гутник: 2.8%, Пухаев: 4.5%, Трифонов: 79.2%, Усов: 10.9%
3607;Жигулевский;Сызранская;971;92.89;Гусейнов: 1.0%, Гутник: 2.0%, Пухаев: 1.8%, Трифонов: 83.0%, Усов: 11.8%
3608;Жигулевский;Сызранская;651;75.27;Гусейнов: 1.4%, Гутник: 19.8%, Пухаев: 5.7%, Трифонов: 52.2%, Усов: 14.7%
3610;Жигулевский;Сызранская;142;99.30;Гусейнов: 4.3%, Гутник: 5.0%, Пухаев: 3.5%, Трифонов: 73.8%, Усов: 12.1%
3611;Жигулевский;Сызранская;382;95.03;Гусейнов: 4.1%, Гутник: 1.9%, Пухаев: 2.5%, Трифонов: 76.9%, Усов: 12.1%
3613;Жигулевский;Сызранская;703;95.31;Гусейнов: 1.9%, Гутник: 4.9%, Пухаев: 4.3%, Трифонов: 79.1%, Усов: 9.7%
3614;Жигулевский;Сызранская;1340;88.06;Гусейнов: 0.2%, Гутник: 6.9%, Пухаев: 0.8%, Трифонов: 79.0%, Усов: 11.9%
3615;Жигулевский;Сызранская;1205;88.71;Гусейнов: 2.6%, Гутник: 2.5%, Пухаев: 2.4%, Трифонов: 84.3%, Усов: 7.0%
3616;Жигулевский;Сызранская;182;81.32;Гусейнов: 0.0%, Гутник: 4.0%, Пухаев: 0.0%, Трифонов: 93.2%, Усов: 2.7%
3617;Жигулевский;Сызранская;1062;95.76;Гусейнов: 1.9%, Гутник: 2.4%, Пухаев: 1.7%, Трифонов: 84.7%, Усов: 8.8%
3618;Жигулевский;Сызранская;409;94.38;Гусейнов: 0.8%, Гутник: 2.1%, Пухаев: 1.8%, Трифонов: 92.0%, Усов: 3.4%
3619;Жигулевский;Сызранская;436;95.41;Гусейнов: 4.6%, Гутник: 6.0%, Пухаев: 3.6%, Трифонов: 81.5%, Усов: 3.9%
3620;Жигулевский;Сызранская;169;92.90;Гусейнов: 2.5%, Гутник: 5.7%, Пухаев: 3.8%, Трифонов: 82.2%, Усов: 5.1%
3621;Жигулевский;Сызранская;347;91.64;Гусейнов: 5.3%, Гутник: 1.3%, Пухаев: 5.0%, Трифонов: 73.0%, Усов: 12.9%
3622;Жигулевский;Сызранская;647;89.95;Гусейнов: 0.5%, Гутник: 2.2%, Пухаев: 1.7%, Трифонов: 83.2%, Усов: 11.9%
3623;Жигулевский;Сызранская;1200;93.25;Гусейнов: 1.6%, Гутник: 1.7%, Пухаев: 1.7%, Трифонов: 82.0%, Усов: 13.0%
3625;Жигулевский;Сызранская;245;99.59;Гусейнов: 2.9%, Гутник: 4.5%, Пухаев: 6.6%, Трифонов: 77.0%, Усов: 9.0%
3626;Жигулевский;Сызранская;840;96.19;Гусейнов: 3.5%, Гутник: 4.6%, Пухаев: 2.2%, Трифонов: 76.5%, Усов: 11.4%
3627;Жигулевский;Сызранская;551;91.83;Гусейнов: 1.4%, Гутник: 6.1%, Пухаев: 1.8%, Трифонов: 82.8%, Усов: 7.9%
